Time (s),W,X,Y,Z
0.318020344,0.1974098,0.1806208,-0.7960395,0.5397725
0.323034287,0.1974707,0.1802926,-0.7960175,0.5398923
0.328040123,0.1975177,0.1799707,-0.7959973,0.5400125
0.333049774,0.1975411,0.179639,-0.7959957,0.5401167
0.338062763,0.1975637,0.1793112,-0.7960015,0.5402085
0.343069553,0.1975723,0.1789805,-0.7960214,0.5402858
0.348078728,0.1975803,0.1786442,-0.7960485,0.5403543
0.353088856,0.1976221,0.1783427,-0.7960537,0.5404308
0.358098507,0.1976554,0.1780306,-0.7960587,0.5405142
0.363108158,0.197697,0.1777249,-0.7960538,0.5406069
0.368117809,0.1977428,0.1774063,-0.7960489,0.5407018
0.373127937,0.197781,0.1770773,-0.7960374,0.540813
0.378137112,0.1978289,0.1767531,-0.7960154,0.5409336
0.383147240,0.1978678,0.1764135,-0.7959926,0.5410638
0.388156891,0.1979064,0.1760676,-0.7959678,0.541199
0.393166542,0.1979367,0.1757266,-0.7959478,0.541328
0.398176193,0.1979632,0.17538,-0.7959347,0.5414499
0.403186321,0.1979601,0.1749783,-0.7959354,0.5415799
0.408195496,0.1979305,0.1745653,-0.7959641,0.541682
0.413205624,0.1978959,0.1741585,-0.7959958,0.5417789
0.418215275,0.1978392,0.173737,-0.7960463,0.5418608
0.423224449,0.1977689,0.1733191,-0.7960995,0.5419421
0.428236008,0.1976771,0.1728762,-0.7961611,0.5420265
0.433244705,0.1975612,0.172423,-0.7962241,0.5421205
0.438254356,0.1974406,0.1719733,-0.79628,0.5422255
0.443264008,0.1973127,0.1715265,-0.7963277,0.5423434
0.448273659,0.1971778,0.1710749,-0.7963691,0.5424742
0.453283787,0.1970109,0.1705671,-0.796421,0.5426186
0.458296776,0.1968106,0.1700536,-0.7964718,0.5427777
0.463303089,0.196584,0.1694972,-0.7965436,0.5429285
0.468312740,0.1963535,0.1689353,-0.7966085,0.5430919
0.473322392,0.1961124,0.1683782,-0.7966734,0.5432568
0.478332043,0.195857,0.1678081,-0.7967474,0.5434167
0.483342171,0.1955921,0.167246,-0.7968225,0.5435753
0.488347530,0.1953169,0.16667,-0.7969062,0.5437285
0.493357182,0.1950256,0.1660641,-0.7969887,0.5438974
0.498367310,0.1947388,0.1654828,-0.7970636,0.5440676
0.503376484,0.194481,0.1649392,-0.7971259,0.5442336
0.508386612,0.1942087,0.1643825,-0.7971931,0.5444009
0.513396263,0.1939192,0.1638249,-0.7972611,0.5445725
0.518405914,0.193631,0.1633038,-0.7973215,0.5447432
0.523415565,0.1933475,0.1627924,-0.7973846,0.5449045
0.528425693,0.1930516,0.1622927,-0.7974478,0.545066
0.533434868,0.1927547,0.1617869,-0.7975098,0.5452304
0.538444996,0.1924523,0.1612851,-0.7975758,0.5453895
0.543454647,0.1921564,0.1607847,-0.7976339,0.5455566
0.548464298,0.1918284,0.1602211,-0.7977067,0.5457315
0.553473949,0.1914668,0.1596313,-0.7977796,0.5459246
0.558484077,0.191113,0.1590535,-0.7978411,0.5461273
0.563493252,0.1907481,0.1584537,-0.7979081,0.5463314
0.568503380,0.1903699,0.1578362,-0.7979832,0.5465324
0.573513031,0.1899838,0.1572307,-0.7980471,0.5467476
0.578526974,0.1896069,0.1566401,-0.7980956,0.5469775
0.583532333,0.1892133,0.156027,-0.7981457,0.5472156
0.588542461,0.1888297,0.155426,-0.7981884,0.547457
0.593552112,0.1884306,0.154804,-0.7982303,0.5477096
0.598561764,0.1880375,0.1541919,-0.7982693,0.5479605
0.603571415,0.1876342,0.153573,-0.7983095,0.5482139
0.608581543,0.1872318,0.1529383,-0.7983505,0.5484691
0.613590717,0.1868184,0.1522955,-0.7983878,0.5487345
0.618600845,0.186407,0.151675,-0.7984234,0.5489945
0.623610496,0.1859829,0.1510339,-0.7984588,0.5492636
0.628620148,0.1855663,0.1504133,-0.7984827,0.5495399
0.633629799,0.1851293,0.1497656,-0.7985194,0.5498106
0.638639927,0.1847007,0.1491442,-0.7985439,0.550088
0.643649101,0.1842641,0.1485075,-0.7985662,0.5503746
0.648659229,0.1838059,0.1478415,-0.7985826,0.550683
0.653668880,0.1833254,0.1471204,-0.7986059,0.5510024
0.658678055,0.1828422,0.1463806,-0.7986172,0.5513436
0.663688183,0.1823367,0.1456199,-0.7986307,0.5516927
0.668699264,0.1818166,0.1448516,-0.798641,0.5520516
0.673707485,0.1812762,0.1440977,-0.7986679,0.5523877
0.678717613,0.1807449,0.1434119,-0.798694,0.5527025
0.683727264,0.1802412,0.1428107,-0.798717,0.5529892
0.688732624,0.1797553,0.1422381,-0.798755,0.5532399
0.693742752,0.1792955,0.1417166,-0.7987905,0.5534717
0.698752403,0.1788316,0.1411889,-0.7988465,0.5536758
0.703761578,0.1783399,0.1406126,-0.7989374,0.5538499
0.708771706,0.1778358,0.1399969,-0.7990543,0.5539993
0.713781834,0.1773495,0.1393638,-0.7991601,0.5541622
0.718791485,0.1768849,0.1386974,-0.7992376,0.5543661
0.723801136,0.1764149,0.1380305,-0.7992926,0.5546028
0.728815079,0.1759664,0.1374101,-0.7992953,0.5548955
0.733820915,0.1755126,0.1368001,-0.799281,0.5552105
0.738830090,0.1750786,0.1361969,-0.7992355,0.5555612
0.743840218,0.1746117,0.1355083,-0.7992018,0.5559249
0.748849869,0.174077,0.1347187,-0.7991922,0.5562983
0.753859520,0.1734976,0.1338791,-0.7992195,0.5566425
0.758869171,0.1729047,0.1330953,-0.7992669,0.5569468
0.763879299,0.1722895,0.1323391,-0.7993538,0.557193
0.768888473,0.1716902,0.13166,-0.7994395,0.5574156
0.773898601,0.1711143,0.1310109,-0.7995488,0.557589
0.778908253,0.1705429,0.1303818,-0.7996741,0.5577319
0.783917427,0.1699788,0.1297819,-0.7998094,0.55785
0.788927555,0.1694111,0.1291669,-0.7999666,0.5579399
0.793937683,0.1688575,0.1285442,-0.8001181,0.5580341
0.798946857,0.1683028,0.1279095,-0.8002629,0.55814
0.803956985,0.1677396,0.1272305,-0.800411,0.5582523
0.808966637,0.1671701,0.1265444,-0.800554,0.5583742
0.813975811,0.1666289,0.1258718,-0.8006764,0.5585125
0.818987369,0.1661036,0.1252263,-0.8007942,0.5586451
0.823996067,0.1655885,0.1245874,-0.8009107,0.558774
0.829005718,0.1650982,0.1239625,-0.8010154,0.5589077
0.834015369,0.1646477,0.123394,-0.8011063,0.5590362
0.839025021,0.1641906,0.1228075,-0.8012102,0.5591509
0.844035149,0.1637285,0.1222092,-0.8013187,0.559262
0.849044323,0.1632605,0.1216101,-0.8014371,0.5593597
0.854054451,0.1627794,0.120998,-0.8015704,0.5594416
0.859064102,0.1622704,0.1203672,-0.8017232,0.5595067
0.864073276,0.1617529,0.1197331,-0.8018865,0.5595586
0.869083405,0.1612244,0.1191039,-0.8020629,0.5595924
0.874093533,0.1606875,0.1184735,-0.8022561,0.5596038
0.879102707,0.1601435,0.1178517,-0.8024585,0.5596009
0.884112835,0.1595998,0.1172549,-0.8026642,0.5595866
0.889118671,0.1590479,0.1166562,-0.8028898,0.5595452
0.894127846,0.1584724,0.1160482,-0.8031362,0.5594811
0.899137974,0.1578842,0.1154308,-0.8034151,0.5593749
0.904147625,0.1573084,0.1148536,-0.8036976,0.55925
0.909156799,0.1567218,0.1142633,-0.8040156,0.5590786
0.914166927,0.1561424,0.1137005,-0.8043441,0.558883
0.919178963,0.1555643,0.1131374,-0.8047036,0.5586408
0.924186230,0.1549885,0.1125997,-0.8050773,0.558371
0.929196358,0.1544247,0.1120919,-0.8054589,0.5580789
0.934206009,0.1538608,0.1115684,-0.8058645,0.557754
0.939215183,0.1532897,0.1110415,-0.8062801,0.5574155
0.944225311,0.1527356,0.1105308,-0.8067011,0.55706
0.949239254,0.1521189,0.1099321,-0.8071374,0.556715
0.954244614,0.151507,0.1093193,-0.8075662,0.5563806
0.959254742,0.1508879,0.1086775,-0.8079967,0.5560495
0.964267254,0.1502773,0.1080337,-0.8084009,0.5557529
0.969274521,0.149679,0.1073929,-0.8087794,0.5554878
0.974283695,0.1490738,0.1067245,-0.8091425,0.5552505
0.979293823,0.1484698,0.1060666,-0.8094764,0.5550516
0.984303474,0.1478693,0.105428,-0.8097987,0.5548634
0.989312649,0.1472993,0.1048492,-0.810102,0.5546818
0.994322777,0.1467335,0.1043018,-0.8104172,0.5544747
0.999332905,0.1462018,0.1038037,-0.8107373,0.5542406
1.004342079,0.1456891,0.1033231,-0.8110542,0.5540018
1.009352207,0.1451857,0.1028422,-0.8113677,0.5537643
1.014361858,0.1446769,0.1023351,-0.8116829,0.5535293
1.019371033,0.1441559,0.1017887,-0.8119985,0.553303
1.024381638,0.143635,0.101242,-0.8123036,0.553091
1.029391289,0.1431121,0.1006903,-0.8126056,0.5528836
1.034400463,0.1426029,0.1001769,-0.8128868,0.552695
1.039410591,0.1420801,0.09964226,-0.8131691,0.5525111
1.044420242,0.141572,0.09913681,-0.8134348,0.5523412
1.049429417,0.1410953,0.09866463,-0.8136846,0.5521796
1.054439545,0.1406459,0.09823997,-0.813913,0.5520334
1.059449673,0.1401907,0.09779476,-0.8141452,0.5518859
1.064458847,0.1397297,0.09736705,-0.8143812,0.5517301
1.069468498,0.1392826,0.09694556,-0.8146182,0.5515676
1.074478626,0.1388365,0.09654248,-0.8148589,0.5513954
1.079488754,0.1383744,0.09612591,-0.8151123,0.5512094
1.084497929,0.1379256,0.09571698,-0.8153696,0.5510126
1.089503765,0.1374623,0.09529369,-0.8156444,0.550795
1.094513893,0.1369934,0.09488965,-0.8159174,0.550577
1.099523067,0.1365202,0.09446326,-0.8161989,0.5503508
1.104533196,0.1360554,0.09405524,-0.8164794,0.5501196
1.109542847,0.1356042,0.09365933,-0.8167582,0.5498846
1.114552498,0.1351771,0.09331652,-0.8170309,0.5496431
1.119562149,0.1347344,0.09295297,-0.8173098,0.5493985
1.124572277,0.1343255,0.0926185,-0.8175799,0.5491533
1.129581451,0.1339236,0.09229014,-0.8178495,0.5489053
1.134591579,0.1335319,0.0919778,-0.8181131,0.5486602
1.139601231,0.1331327,0.09167262,-0.8183829,0.5484057
1.144610405,0.1327561,0.09140252,-0.8186442,0.5481523
1.149620533,0.1323925,0.09115351,-0.8188994,0.5479003
1.154630661,0.1320176,0.09089422,-0.8191543,0.5476527
1.159639835,0.131656,0.09066739,-0.8194013,0.5474078
1.162145138,0.1314725,0.09054949,-0.8195238,0.5472881
1.167154312,0.1311145,0.09031961,-0.8197604,0.5470576
1.172164440,0.1307709,0.0900982,-0.8199848,0.54684
1.177174091,0.1304296,0.08988976,-0.8201984,0.5466353
1.182183743,0.1300918,0.08969334,-0.8204006,0.5464448
1.187193394,0.12976,0.08949383,-0.8205912,0.5462701
1.192203522,0.1294442,0.08930399,-0.8207629,0.5461181
1.197213650,0.1291701,0.08916321,-0.8209165,0.5459752
1.202222824,0.1289018,0.08904047,-0.821053,0.5458533
1.207232475,0.1286315,0.08891717,-0.8211913,0.5457292
1.212242603,0.1283775,0.0888007,-0.8213189,0.545616
1.217251778,0.1281348,0.08868124,-0.8214461,0.5455009
1.222261906,0.1278946,0.08855861,-0.8215643,0.545399
1.227271557,0.1276739,0.08844497,-0.8216694,0.5453108
1.232281208,0.127446,0.08832161,-0.8217705,0.5452318
1.237290859,0.1272152,0.08819983,-0.8218769,0.5451451
1.242300987,0.127017,0.08813036,-0.8219647,0.5450702
1.247310162,0.1268261,0.08807396,-0.8220535,0.5449898
1.252320290,0.126634,0.08803061,-0.8221489,0.5448976
1.257329941,0.1264531,0.08800525,-0.8222483,0.5447935
1.262339592,0.1262852,0.08800951,-0.8223454,0.5446854
1.267349243,0.1261117,0.08802264,-0.8224564,0.544556
1.272359371,0.1259317,0.08804106,-0.8225785,0.54441
1.277368546,0.1257483,0.08804839,-0.8227057,0.5442591
1.282378674,0.1255744,0.08809436,-0.8228329,0.5440995
1.287384510,0.1254026,0.08813801,-0.8229573,0.5439438
1.292395115,0.1252295,0.08817679,-0.8230795,0.5437924
1.297403812,0.1250893,0.08826274,-0.8231871,0.5436479
1.302413464,0.1249725,0.08836785,-0.8232769,0.5435216
1.307427406,0.1248586,0.08847786,-0.8233604,0.5434035
1.312432766,0.1247547,0.08860528,-0.8234357,0.5432925
1.317442894,0.1246498,0.08873653,-0.8235106,0.5431816
1.322453022,0.124537,0.08888575,-0.8235908,0.5430615
1.327462196,0.1244215,0.08904219,-0.823672,0.5429392
1.332471848,0.1243152,0.08922467,-0.8237558,0.5428065
1.337481976,0.1242237,0.08943296,-0.823834,0.5426742
1.342491150,0.1241301,0.08966874,-0.8239119,0.5425385
1.347501278,0.1240245,0.08988427,-0.8240005,0.5423924
1.352513313,0.1239306,0.09011998,-0.8240808,0.5422528
1.357520580,0.1238317,0.09034934,-0.8241772,0.5420906
1.362530232,0.1237595,0.09061117,-0.8242591,0.5419389
1.367540360,0.1236859,0.09084044,-0.8243391,0.5417957
1.372549534,0.1236361,0.09107493,-0.8243988,0.5416769
1.377559662,0.1235968,0.09129944,-0.8244318,0.5415977
1.382569313,0.1235545,0.09152,-0.8244426,0.5415537
1.387578964,0.1235182,0.091782,-0.8244275,0.5415407
1.392588616,0.1234719,0.0921017,-0.8244053,0.5415308
1.397598744,0.1234687,0.09253304,-0.8243657,0.5415183
1.402607918,0.1235059,0.0930553,-0.8243387,0.5414613
1.407618046,0.1235848,0.09363766,-0.8243344,0.5413496
1.412627697,0.1236704,0.09424862,-0.8243644,0.5411783
1.417637825,0.1237589,0.0948816,-0.8244293,0.5409485
1.422646999,0.1238583,0.09554449,-0.8245133,0.5406812
1.427657127,0.1239481,0.0961857,-0.8246182,0.5403865
1.432666779,0.1240019,0.09675323,-0.824737,0.5400918
1.437676430,0.124036,0.0972295,-0.8248498,0.5398259
1.442686081,0.1240645,0.09770906,-0.8249184,0.5396279
1.447696209,0.1240996,0.0981935,-0.8249238,0.5395236
1.452705383,0.1241827,0.09875217,-0.8248626,0.5394961
1.457715511,0.1243038,0.09933503,-0.8247445,0.5395419
1.462725163,0.1243896,0.09983761,-0.8246213,0.5396177
1.467734814,0.1244572,0.1003142,-0.8244883,0.5397168
1.472747326,0.1244951,0.1007591,-0.8243779,0.539794
1.477754593,0.1245352,0.1012468,-0.8242874,0.5398314
1.482763767,0.1245824,0.1017947,-0.8242294,0.5398061
1.487770558,0.1246445,0.1023997,-0.8242173,0.5396959
1.492779732,0.1247634,0.1031192,-0.8242331,0.5395072
1.497788906,0.1249604,0.103974,-0.8242652,0.5392484
1.502799034,0.1251785,0.1048682,-0.824322,0.5389378
1.507808685,0.125419,0.1058014,-0.8243962,0.538586
1.512818336,0.1256735,0.1067356,-0.8244748,0.5382218
1.517827988,0.1259308,0.1076362,-0.8245466,0.5378722
1.522838116,0.126206,0.108527,-0.8245841,0.5375711
1.527848244,0.1265035,0.1094372,-0.8245755,0.5373296
1.532857418,0.1268451,0.1103847,-0.8245173,0.5371448
1.537867069,0.127203,0.111359,-0.8244182,0.5370111
1.542877197,0.1275837,0.1123424,-0.824287,0.5369174
1.547886372,0.1279887,0.1133744,-0.8241199,0.5368606
1.552896500,0.1284176,0.1144351,-0.8239291,0.5368259
1.557906151,0.128848,0.1154984,-0.8237364,0.536791
1.562915802,0.1292909,0.1165896,-0.823531,0.5367636
1.567925453,0.1297325,0.1176849,-0.8233266,0.5367315
1.572935581,0.1301845,0.1188051,-0.8231244,0.5366854
1.577946663,0.1306203,0.1199422,-0.8229309,0.5366235
1.582954883,0.1310549,0.1210942,-0.82274,0.5365514
1.587964535,0.1314848,0.1222593,-0.8225588,0.5364597
1.592974186,0.1319054,0.1234558,-0.8223839,0.5363508
1.597983837,0.1323549,0.1246887,-0.8222088,0.5362232
1.602993965,0.1328072,0.1259419,-0.8220324,0.5360889
1.608003139,0.1332603,0.1272244,-0.821851,0.5359517
1.613013267,0.1337099,0.128525,-0.8216689,0.5358086
1.618022919,0.1341594,0.1298276,-0.8214951,0.5356486
1.623032570,0.1346155,0.131161,-0.8213267,0.5354677
1.628042221,0.1350585,0.1324904,-0.8211685,0.5352714
1.633052349,0.1355192,0.1338496,-0.8210022,0.5350718
1.638066292,0.1359805,0.1352049,-0.820828,0.5348814
1.643071651,0.1364693,0.136575,-0.8206169,0.5347326
1.648081303,0.1369867,0.137964,-0.8203544,0.5346465
1.653091431,0.1375492,0.1393929,-0.820035,0.5346215
1.658100605,0.1381251,0.1408198,-0.8196777,0.534647
1.663110733,0.1387347,0.1422776,-0.8192731,0.5347233
1.668120384,0.1393463,0.1437246,-0.8188477,0.534829
1.673130035,0.1399436,0.1451614,-0.8184214,0.5349374
1.678139687,0.1405584,0.1466212,-0.8179795,0.535054
1.683149815,0.1411865,0.1480987,-0.8175322,0.5351651
1.688155174,0.1418042,0.1495962,-0.8170926,0.5352567
1.693164825,0.1424316,0.1511242,-0.8166685,0.5353082
1.698174953,0.1430519,0.1526788,-0.8162639,0.5353189
1.703184128,0.1436733,0.1542533,-0.8158737,0.5352959
1.708194256,0.144297,0.1558434,-0.8155081,0.5352245
1.713203907,0.1449404,0.1575058,-0.8151456,0.5351165
1.718213558,0.1455899,0.1592276,-0.8147795,0.5349882
1.723223209,0.1462376,0.1609597,-0.8144171,0.5348449
1.728233814,0.1468751,0.1626627,-0.8140428,0.5347246
1.733243465,0.1475003,0.1643171,-0.8136685,0.5346165
1.738252640,0.1481164,0.1659479,-0.8132763,0.5345392
1.743262291,0.1487198,0.1675938,-0.812873,0.5344716
1.748272419,0.1493447,0.1693199,-0.8124408,0.5344104
1.753281593,0.1499887,0.1711009,-0.8119798,0.5343634
1.758291721,0.1506515,0.1729364,-0.8114952,0.5343222
1.763301849,0.1513341,0.1748105,-0.8109927,0.5342826
1.768311024,0.152059,0.1767492,-0.810443,0.534273
1.773324966,0.1528033,0.1787039,-0.8098777,0.5342677
1.778330803,0.1535552,0.1806707,-0.8092908,0.5342799
1.783339977,0.1543331,0.1826647,-0.8086742,0.5343114
1.788350105,0.1551,0.1846661,-0.808045,0.5343533
1.793359756,0.1558214,0.1866193,-0.807422,0.5344064
1.798369408,0.1565409,0.1886186,-0.8067684,0.5344815
1.803379059,0.1572569,0.1906431,-0.8060918,0.5345739
1.808389187,0.1579509,0.1926681,-0.8053988,0.5346878
1.813398361,0.1586427,0.1947141,-0.8046718,0.5348365
1.818408489,0.1593308,0.1967666,-0.803904,0.5350351
1.823418140,0.1600172,0.1988369,-0.8030792,0.5353034
1.828427792,0.1607172,0.2009295,-0.8021871,0.53565
1.833437443,0.16143,0.2030685,-0.8012313,0.5360595
1.838447571,0.1621509,0.2052602,-0.800216,0.5365233
1.843457222,0.1628605,0.2074658,-0.7991509,0.5370474
1.848466873,0.1635424,0.2096837,-0.7980677,0.5375893
1.853476524,0.1642078,0.211931,-0.7969688,0.5381351
1.858486652,0.1648361,0.2141867,-0.7958781,0.538664
1.863495827,0.1654632,0.2165399,-0.794763,0.539177
1.868505955,0.166092,0.2189668,-0.7936341,0.5396663
1.873515606,0.1667244,0.2214829,-0.7924883,0.5401281
1.878525257,0.1673773,0.2240825,-0.7913091,0.5405827
1.883534908,0.1680472,0.2267349,-0.7901052,0.5410296
1.888541222,0.1687606,0.2294825,-0.788842,0.541492
1.893550396,0.1695242,0.2322905,-0.7875276,0.5419692
1.898560047,0.1703759,0.2352205,-0.7861055,0.5425026
1.903570175,0.1713189,0.2382384,-0.7845752,0.5431038
1.908748627,0.1723477,0.2413389,-0.7829316,0.5437808
1.913758278,0.1734591,0.2445093,-0.7811773,0.5445337
1.918767929,0.1746759,0.2477616,-0.7793026,0.5453601
1.923778057,0.1759823,0.2510735,-0.7773146,0.5462617
1.928787231,0.1773605,0.254398,-0.7752488,0.5472127
1.933797836,0.1788023,0.2577387,-0.7731092,0.5482065
1.938807011,0.1803094,0.2610823,-0.7709182,0.5492151
1.943816662,0.1817785,0.2642955,-0.7687537,0.5502271
1.948826313,0.183273,0.2674741,-0.7665939,0.551208
1.953836441,0.1847775,0.2706219,-0.764469,0.5521194
1.958845615,0.186281,0.2737154,-0.7624105,0.552935
1.963859558,0.1877861,0.2767577,-0.7604325,0.5536351
1.968865395,0.1892772,0.2797227,-0.7585496,0.5542198
1.973874569,0.1907374,0.2826007,-0.756763,0.5547013
1.978884697,0.1921773,0.2854354,-0.7550334,0.5551097
1.983894825,0.1936136,0.2882277,-0.7533424,0.5554651
1.988904476,0.1950433,0.29094,-0.7516827,0.5557992
1.993914127,0.1964009,0.2934689,-0.7500926,0.5561398
1.998923779,0.1977482,0.2959258,-0.748519,0.5564805
2.003933907,0.1990956,0.2982932,-0.7469868,0.5567949
2.008943081,0.2004371,0.3005786,-0.7454942,0.5570849
2.013953209,0.2017512,0.3027871,-0.7440537,0.5573403
2.018962860,0.2030147,0.3049051,-0.7426987,0.5575341
2.023972511,0.2042243,0.306914,-0.7414643,0.5576332
2.028982162,0.2053764,0.3088382,-0.7403489,0.5576296
2.033992291,0.2064572,0.3106659,-0.7393766,0.5575052
2.039001465,0.2074885,0.3124326,-0.7385182,0.5572729
2.044011593,0.2084761,0.3141396,-0.7377682,0.5569378
2.049021244,0.2094451,0.3158101,-0.737086,0.5565328
2.054030418,0.2103878,0.3174335,-0.7364758,0.5560612
2.059040546,0.2113231,0.3190005,-0.735908,0.5555612
2.064050674,0.2122578,0.3205193,-0.7353573,0.5550598
2.069059849,0.2131801,0.3219886,-0.7348143,0.5545748
2.074069977,0.2141394,0.3234289,-0.7342253,0.5541471
2.079079628,0.2151208,0.3248192,-0.7336076,0.5537716
2.084088802,0.2161488,0.3261859,-0.73292,0.5534785
2.089098930,0.2172083,0.3274983,-0.7321845,0.5532621
2.094104767,0.2183269,0.3287741,-0.7313799,0.5531293
2.099114895,0.2194963,0.3299997,-0.7305014,0.5530977
2.104124069,0.2207272,0.3311817,-0.7295552,0.5531501
2.109134197,0.221983,0.332297,-0.7285787,0.5532655
2.114143848,0.2232656,0.3334106,-0.7275533,0.5534291
2.119153500,0.224574,0.334545,-0.7265094,0.5535864
2.124163151,0.2259144,0.3357024,-0.7254353,0.5537488
2.129173279,0.2272695,0.3368593,-0.7243463,0.5539175
2.134182453,0.2286663,0.338022,-0.7232351,0.5540861
2.139192581,0.2300628,0.3391377,-0.722145,0.5542482
2.144202232,0.2314212,0.3402023,-0.7210975,0.5543939
2.149211884,0.2327586,0.3412232,-0.7200838,0.5545241
2.154221535,0.2340979,0.3422192,-0.7190932,0.5546322
2.159231663,0.2354491,0.3431927,-0.7180906,0.5547577
2.164240837,0.2367802,0.3440216,-0.7171354,0.5549134
2.169250965,0.2381255,0.3448083,-0.7161569,0.555113
2.174260616,0.2395058,0.3456301,-0.7151078,0.5553605
2.179269791,0.2408997,0.3464425,-0.7140285,0.5556401
2.184279919,0.2422951,0.3472298,-0.7129439,0.5559345
2.189290047,0.2436531,0.3478921,-0.7119399,0.5562135
2.194299698,0.2449862,0.3484331,-0.7110049,0.5564852
2.199309349,0.2463032,0.3489107,-0.7101325,0.5567185
2.204319000,0.2476061,0.3493961,-0.7092982,0.5568998
2.209329128,0.2488979,0.3499139,-0.7084984,0.557017
2.214338303,0.2501532,0.3504014,-0.7077764,0.5570659
2.219348431,0.2513896,0.3508912,-0.7071034,0.5570558
2.224358082,0.2526044,0.3513262,-0.7064927,0.5570071
2.229367733,0.2538108,0.3517108,-0.7059345,0.5569235
2.234377384,0.2550366,0.3520624,-0.7053851,0.5568374
2.239387512,0.256249,0.3523179,-0.7048864,0.5567508
2.244396687,0.2574621,0.3524866,-0.7044106,0.5566867
2.249406815,0.2587023,0.3526022,-0.7039369,0.5566375
2.254416466,0.2599173,0.352647,-0.7035042,0.5565901
2.259425640,0.2611558,0.3526493,-0.703077,0.5565487
2.264439583,0.2623929,0.3526065,-0.7026675,0.556511
2.269445896,0.2636646,0.352546,-0.7022507,0.5564746
2.274455071,0.2649445,0.3524289,-0.701853,0.5564425
2.279465199,0.2662605,0.3522806,-0.70145,0.5564165
2.284474850,0.2675595,0.3520277,-0.7011161,0.556374
