Time (s),W,X,Y,Z
0.498370648,0.141809,0.9208689,-0.3557647,0.04415607
0.503379345,0.1405923,0.9205142,-0.3571591,0.04418685
0.508388043,0.1393365,0.9201548,-0.3585704,0.04422267
0.513397217,0.1381098,0.9197675,-0.3600284,0.04428013
0.518405914,0.1369861,0.9193515,-0.361506,0.04436967
0.523414612,0.1360477,0.9188963,-0.363001,0.04448005
0.528423786,0.13533,0.9184005,-0.3644994,0.04465501
0.533432484,0.1348498,0.9178711,-0.3659755,0.04491924
0.538441181,0.1346151,0.9173124,-0.367414,0.04528989
0.543450356,0.1346503,0.9167088,-0.3688453,0.04577087
0.548459053,0.1349583,0.9160709,-0.3702389,0.04637802
0.553467274,0.1355526,0.9153722,-0.3716522,0.04713504
0.558475971,0.136434,0.9146158,-0.3730776,0.04800596
0.563485145,0.1375821,0.9137982,-0.3745296,0.04898226
0.568493843,0.1389782,0.9129356,-0.3759734,0.05005328
0.573503494,0.1405931,0.9120337,-0.3774041,0.05120474
0.578511715,0.1423685,0.9111047,-0.3788152,0.05240369
0.583520412,0.144242,0.9101633,-0.3801933,0.05364523
0.588525295,0.1461581,0.9092259,-0.3815251,0.05488434
0.593534470,0.148103,0.9082866,-0.3828324,0.05610744
0.598543167,0.1500599,0.9073416,-0.3841362,0.05727426
0.603551865,0.152012,0.9063358,-0.3855757,0.05836797
0.608561039,0.1539437,0.9053222,-0.3870394,0.05934191
0.613569736,0.1558478,0.9042806,-0.3885806,0.06017438
0.618577957,0.15768,0.9032235,-0.3901914,0.06085083
0.623587608,0.1593758,0.9021685,-0.3918559,0.06138327
0.628595829,0.1608827,0.9011219,-0.3935848,0.06176298
0.633604526,0.1621312,0.9000979,-0.3953748,0.06199736
0.638613701,0.1630999,0.8991065,-0.3972105,0.06210783
0.643622398,0.1637842,0.8981538,-0.3990768,0.06212688
0.648631096,0.1642117,0.8972383,-0.4009624,0.06208819
0.653640270,0.1644047,0.8964074,-0.4027515,0.06199696
0.658648968,0.1644149,0.895603,-0.4045482,0.06189785
0.663657665,0.1642827,0.8948178,-0.4063482,0.0618139
0.668666840,0.1640462,0.8940592,-0.4081165,0.06176845
0.673675537,0.1637352,0.8933212,-0.409857,0.06174806
0.678684235,0.1633665,0.8926141,-0.4115411,0.06174846
0.683693409,0.1629583,0.8919308,-0.4131801,0.06175696
0.688702106,0.1625157,0.8912768,-0.4147618,0.06176388
0.693710804,0.1620738,0.8906265,-0.4163251,0.06178711
0.698719978,0.1616927,0.8899491,-0.4179112,0.06183731
0.703728676,0.1613831,0.8892374,-0.4195286,0.06193263
0.708737373,0.1611887,0.8884741,-0.421193,0.06209713
0.713746548,0.1611102,0.8876584,-0.4229031,0.06234201
0.718755245,0.1611087,0.8868132,-0.4246214,0.06269352
0.723763943,0.1611686,0.8859378,-0.426356,0.06314225
0.728773117,0.1612708,0.8850412,-0.4280938,0.06369688
0.733782291,0.1614105,0.8841246,-0.4298327,0.06435796
0.738790035,0.161578,0.8832052,-0.4315441,0.06510358
0.743799686,0.1617285,0.8822974,-0.4332183,0.06591333
0.748807907,0.1618546,0.8814203,-0.4348228,0.06676884
0.753816605,0.1619402,0.8805437,-0.4364249,0.06766903
0.758826256,0.161949,0.8797256,-0.4379236,0.06859837
0.763834476,0.1618837,0.8789591,-0.4393341,0.06955324
0.768843174,0.1617457,0.8782447,-0.4406596,0.07050817
0.773852348,0.1615571,0.8775676,-0.4419236,0.07145403
0.778861046,0.1613256,0.8769295,-0.443129,0.0723406
0.783869743,0.1610808,0.8763208,-0.4442869,0.07315453
0.788875103,0.1608136,0.8757395,-0.4454086,0.07387926
0.793883800,0.1605068,0.8751833,-0.4465089,0.07449318
0.798892498,0.160144,0.8746614,-0.4475758,0.07499929
0.803901672,0.1596704,0.8741819,-0.4486112,0.07541198
0.808910370,0.1590468,0.8737513,-0.4496171,0.07573048
0.813918591,0.1582854,0.8733654,-0.4505962,0.07595716
0.818928242,0.1573715,0.8730406,-0.4515179,0.07611544
0.823939323,0.1563718,0.8727498,-0.4524091,0.07621948
0.828945160,0.155326,0.8724777,-0.4532793,0.07630312
0.833954811,0.1542855,0.8722183,-0.4541164,0.07640157
0.838963032,0.1533588,0.8719354,-0.4549404,0.07659443
0.843971729,0.1526593,0.871598,-0.4557573,0.0769745
0.848980427,0.152263,0.8711754,-0.4565992,0.07755113
0.853989601,0.1521329,0.8707151,-0.4573975,0.07826924
0.858998299,0.1522031,0.870238,-0.458154,0.07900944
0.864006996,0.1523528,0.8697845,-0.458845,0.07970161
0.869016170,0.152545,0.8693357,-0.4595144,0.08037209
0.874024868,0.1528231,0.8688941,-0.4601314,0.08108641
0.879033565,0.1533277,0.8683904,-0.4607695,0.08190134
0.884042740,0.1541377,0.8678124,-0.4614165,0.08285952
0.889051437,0.1552467,0.867182,-0.4620372,0.08392277
0.894061089,0.156611,0.8664966,-0.4626609,0.0850237
0.899069309,0.1581221,0.8657756,-0.4632912,0.0861334
0.904078007,0.1596895,0.8650319,-0.4639358,0.08723561
0.909086704,0.1612398,0.8643165,-0.4645244,0.08833717
0.914095879,0.1627632,0.8636139,-0.4650869,0.08944729
0.919104576,0.164304,0.8629022,-0.4656488,0.09056985
0.924112797,0.1658785,0.8621802,-0.4661993,0.09173534
0.929122448,0.1675423,0.8614272,-0.466754,0.09295771
0.934131145,0.16932,0.8606442,-0.467298,0.09424802
0.939139366,0.1712454,0.8598137,-0.4678548,0.09557784
0.944149017,0.1732965,0.858949,-0.4684032,0.0969592
0.949157238,0.1754262,0.8580827,-0.4689052,0.09836419
0.954165936,0.1775787,0.8572466,-0.469322,0.09979244
0.959175110,0.1796852,0.8564364,-0.4696935,0.1012201
0.964183807,0.1817182,0.8556652,-0.4700164,0.1026059
0.969192505,0.1836604,0.8549196,-0.470329,0.1039218
0.974201679,0.1855127,0.8542016,-0.4706347,0.1051452
0.979210377,0.1872565,0.8535115,-0.4709399,0.1062851
0.984219074,0.1889011,0.8528364,-0.4712692,0.1073291
0.989224434,0.1904586,0.8521762,-0.4716181,0.1082825
0.994233131,0.1919232,0.8515357,-0.4719796,0.1091568
0.999241352,0.1932501,0.8509281,-0.4723484,0.1099561
1.004251003,0.1944286,0.8503572,-0.4727259,0.1106708
1.009259701,0.195417,0.8498431,-0.4731002,0.1112776
1.014267921,0.1962047,0.8493888,-0.4734689,0.1117918
1.019277573,0.1967957,0.8489864,-0.4738458,0.1122111
1.024285793,0.1971812,0.8486536,-0.4742036,0.1125404
1.029296398,0.1974118,0.8483713,-0.4745525,0.1127935
1.034303665,0.1975148,0.8481318,-0.4748932,0.1129798
1.039312363,0.1975215,0.8479241,-0.4752299,0.1131118
1.044321060,0.1974718,0.8477365,-0.4755663,0.1131905
1.049330235,0.197427,0.8476135,-0.4757977,0.1132171
1.054338932,0.1974244,0.84753,-0.4759472,0.1132191
1.059347630,0.1974756,0.8474301,-0.4761014,0.1132287
1.064356804,0.1976115,0.8473094,-0.4762503,0.113269
1.069365501,0.197815,0.847185,-0.4763679,0.11335
1.074374199,0.1980804,0.847061,-0.4764471,0.1134797
1.079383373,0.1984018,0.846931,-0.4765041,0.1136485
1.084392071,0.1987419,0.8468179,-0.47651,0.1138723
1.089400768,0.199084,0.8467261,-0.4764646,0.1141476
1.094409943,0.1994026,0.8466629,-0.4763657,0.1144719
1.099418640,0.1996927,0.8466167,-0.4762467,0.1148028
1.104427338,0.1999407,0.8465854,-0.4761167,0.1151406
1.109436512,0.2001493,0.8465874,-0.4759547,0.1154338
1.114445210,0.2003302,0.8465987,-0.4758009,0.11567
1.119453907,0.2005032,0.8466139,-0.4756605,0.115836
1.124463081,0.2006792,0.8466166,-0.4755571,0.1159366
1.129471779,0.2008897,0.8466057,-0.4754704,0.1160074
1.134480000,0.201145,0.8465737,-0.4754097,0.1160466
1.139488697,0.201389,0.846544,-0.4753618,0.1160372
1.144497871,0.2015697,0.8465356,-0.4753179,0.1159638
1.149506569,0.2016601,0.8465652,-0.4752573,0.1158387
1.154515266,0.2016364,0.8466413,-0.4751732,0.1156702
1.159524441,0.2015083,0.8467451,-0.4750933,0.1154615
1.164533138,0.2012957,0.8468626,-0.4750338,0.1152145
1.169541836,0.201021,0.8469878,-0.4749947,0.1149339
1.174551010,0.2007089,0.8471073,-0.4749908,0.1146154
1.179559708,0.200344,0.8472323,-0.4750105,0.1142466
1.184568405,0.199904,0.8473725,-0.4750514,0.1138068
1.189573765,0.1993643,0.8475415,-0.4750998,0.1132931
1.194586277,0.1987227,0.8477477,-0.4751308,0.1127462
1.199590683,0.1979937,0.8479999,-0.4751225,0.1121649
1.204600334,0.1971857,0.848277,-0.475101,0.1115833
1.209608555,0.1963312,0.8485816,-0.4750471,0.1110012
1.214617252,0.195461,0.8488979,-0.4749691,0.11045
1.219626427,0.1945942,0.849223,-0.4748618,0.1099426
1.224639416,0.1937734,0.849534,-0.4747494,0.1094748
1.229643822,0.1930369,0.8498244,-0.4746242,0.1090639
1.234652996,0.1923795,0.8501008,-0.4744794,0.1087002
1.239661694,0.1918255,0.8503486,-0.474331,0.1083876
1.244670391,0.1913655,0.850572,-0.4741776,0.1081199
1.249679565,0.1909933,0.8507459,-0.4740684,0.1078878
1.254688263,0.1907011,0.850907,-0.4739469,0.1076685
1.259696961,0.1904763,0.8510655,-0.4738011,0.1074548
1.264706135,0.1902582,0.8512223,-0.4736581,0.1072294
1.269714832,0.1900195,0.8513877,-0.47351,0.1069928
1.274723530,0.1897268,0.8515795,-0.4733419,0.1067297
1.279732704,0.1893574,0.8518082,-0.4731435,0.1064399
1.284741402,0.1888941,0.8520731,-0.4729223,0.1061248
1.289750099,0.1883437,0.852368,-0.4726879,0.1057797
1.294759274,0.1877176,0.8526825,-0.4724502,0.1054195
1.299767971,0.1870586,0.8529826,-0.4722542,0.1050401
1.304776669,0.1863964,0.8532794,-0.4720618,0.1046715
1.309785843,0.1857609,0.8535671,-0.471874,0.1043014
1.314798355,0.1851522,0.8538429,-0.4716947,0.1039366
1.319802761,0.1845803,0.8540974,-0.4715427,0.1035505
1.324812412,0.1840307,0.8543431,-0.4714015,0.1031443
1.329820633,0.1834812,0.8545857,-0.4712724,0.1027025
1.334829331,0.1829332,0.8548249,-0.4711514,0.1022436
1.339838982,0.1823541,0.8550849,-0.4710062,0.1017722
1.344847202,0.1817451,0.8553541,-0.4708534,0.1013053
1.349855900,0.1811254,0.8556048,-0.4707322,0.1008604
1.354865074,0.1805175,0.8558486,-0.4706099,0.1004527
1.359873772,0.1799417,0.8560801,-0.4704857,0.1000941
1.364882469,0.1794,0.8563082,-0.4703421,0.09978932
1.369891644,0.1789026,0.8565446,-0.4701575,0.09952286
1.374900341,0.1784587,0.8567793,-0.4699452,0.09930187
1.379909039,0.1780899,0.8569977,-0.4697244,0.09912442
1.384918213,0.1777978,0.8572099,-0.4694716,0.09901087
1.389923096,0.1775904,0.8574108,-0.4691966,0.09894682
1.394931316,0.1774563,0.8576076,-0.4688908,0.0989318
1.399940968,0.1773867,0.8578129,-0.4685384,0.0989459
1.404949188,0.1773875,0.8580104,-0.4681701,0.09897577
1.409957886,0.1774334,0.8581942,-0.4678058,0.09902241
1.414967537,0.1774913,0.8583814,-0.467432,0.09906133
1.419975758,0.1775499,0.8585709,-0.4670582,0.09907751
1.424984455,0.177579,0.858769,-0.4666874,0.09905533
1.429993630,0.1775613,0.8589743,-0.4663295,0.09899287
1.435002327,0.1774775,0.8591926,-0.465984,0.098876
1.440011025,0.1772875,0.8594359,-0.4656445,0.09870236
1.445020199,0.1769985,0.8596869,-0.4653427,0.09845739
1.450028896,0.1765997,0.8599432,-0.4650826,0.09816527
1.455037594,0.1761066,0.8602188,-0.4648314,0.09782341
1.460046768,0.1755684,0.8604944,-0.4646102,0.09741689
1.465055466,0.1750169,0.860742,-0.4644548,0.09696264
1.470064163,0.1744521,0.8609779,-0.4643332,0.09646647
1.475073338,0.1739012,0.8611919,-0.4642501,0.09595073
1.480082035,0.1733604,0.8613794,-0.4642148,0.09541412
1.485090733,0.1728259,0.8615566,-0.4641937,0.09488491
1.490099907,0.1722723,0.8617287,-0.4641881,0.09435501
1.495108605,0.171681,0.8619221,-0.4641518,0.09384383
1.500117302,0.1710637,0.8621133,-0.4641263,0.09333955
1.505126476,0.170412,0.8623179,-0.4640818,0.09286112
1.510138512,0.1697362,0.8625394,-0.4640088,0.09240696
1.515143395,0.1690436,0.8627656,-0.4639267,0.09197599
1.520152092,0.1683784,0.8629889,-0.4638327,0.09157299
1.525161743,0.1677487,0.8632218,-0.4636996,0.09120795
1.527665615,0.1674547,0.8633339,-0.4636308,0.09103639
1.532674790,0.1669311,0.8635501,-0.4634803,0.09071358
1.537683487,0.1665141,0.8637483,-0.4633151,0.09043695
1.542692185,0.1662114,0.8639175,-0.4631528,0.0902089
1.547701359,0.1660336,0.8640302,-0.4630398,0.09003588
1.552711964,0.1659826,0.8640855,-0.4629789,0.08991349
1.557718754,0.1660352,0.8641255,-0.4629004,0.08983501
1.562727928,0.1661932,0.8641328,-0.4628333,0.08982013
1.567740440,0.1664393,0.8641222,-0.4627576,0.0898553
1.572744846,0.1667372,0.8641094,-0.4626599,0.08992835
1.577754497,0.1670645,0.8641045,-0.462531,0.09003014
1.582762718,0.1674116,0.8640994,-0.4623955,0.09013143
1.587767601,0.1677376,0.8641116,-0.4622329,0.09024145
1.592776775,0.1680575,0.8641219,-0.4620819,0.09032159
1.597785473,0.1683201,0.8641713,-0.4618867,0.0903587
1.602794170,0.1685127,0.8642406,-0.4616886,0.0903485
1.607803345,0.1686006,0.8643277,-0.4615065,0.09028238
1.612815857,0.1685831,0.8644332,-0.4613401,0.09015583
1.617820740,0.1684535,0.8645595,-0.4611875,0.08996713
1.622829914,0.1682211,0.8646967,-0.4610615,0.08972806
1.627842426,0.167894,0.8648421,-0.4609631,0.0894454
1.632847309,0.1674627,0.8650039,-0.4608796,0.08911822
1.637856483,0.1669751,0.865156,-0.460839,0.08876602
1.642865181,0.1664141,0.86531,-0.4608258,0.08838601
1.647873402,0.1657967,0.8654619,-0.4608396,0.08798576
1.652883053,0.1651393,0.865612,-0.46087,0.08758608
1.657891273,0.1644854,0.8657554,-0.4609123,0.08717698
1.662899971,0.1638757,0.8658812,-0.4609716,0.08675994
1.667909622,0.1633079,0.866008,-0.4610085,0.08636757
1.672917843,0.1628169,0.8661078,-0.4610562,0.08603865
1.677926540,0.1624096,0.8662003,-0.4610658,0.08582635
1.682935715,0.1621138,0.8662678,-0.4610467,0.0858065
1.687944412,0.161935,0.8663366,-0.4609509,0.08596484
1.692953110,0.161864,0.8664055,-0.4608036,0.08619443
1.697962284,0.1618467,0.8664857,-0.4606304,0.08634581
1.702970982,0.1618339,0.8665895,-0.4604346,0.08637128
1.707979679,0.1617991,0.8667123,-0.4602254,0.08631989
1.712988853,0.1617607,0.8668299,-0.4600216,0.08629632
1.717997551,0.1617627,0.8669273,-0.4598247,0.08636365
1.723006248,0.1618887,0.8669792,-0.4596559,0.08650537
1.728015423,0.1622066,0.8669829,-0.4595048,0.08667582
1.733024120,0.1626644,0.8669639,-0.4593426,0.08686818
1.738032818,0.1631831,0.8669565,-0.4591317,0.08708317
1.743041992,0.1637216,0.8669636,-0.458883,0.08731212
1.748054504,0.1642197,0.8669815,-0.4586234,0.08756257
1.753059387,0.1647146,0.8670015,-0.4583563,0.08783347
1.758068561,0.165193,0.867036,-0.4580579,0.08815124
1.763077259,0.1656545,0.8670645,-0.4577767,0.08846444
1.768085480,0.1660959,0.8670824,-0.4575245,0.0887651
1.773095131,0.1664989,0.8670941,-0.4573053,0.08902621
1.778103828,0.1668238,0.8671115,-0.4571112,0.08924368
1.783112049,0.1670727,0.8671274,-0.4569575,0.08941054
1.788117409,0.1672407,0.8671451,-0.4568417,0.08951703
1.793126106,0.1673118,0.8671743,-0.4567495,0.08957197
1.798134804,0.167271,0.867248,-0.4566257,0.08956558
1.803143978,0.1671482,0.8673303,-0.456523,0.0895218
1.808152676,0.1669595,0.8674219,-0.45643,0.08945981
1.813161373,0.1667505,0.8675136,-0.4563461,0.08938871
1.818170547,0.1665514,0.8675984,-0.4562699,0.0893262
1.823179245,0.1663851,0.8676789,-0.4561889,0.08926857
1.828187942,0.1662505,0.8677695,-0.4560746,0.08922087
1.833197117,0.1661461,0.867874,-0.4559209,0.08918601
1.838205814,0.1660824,0.8679742,-0.455759,0.08915561
1.843214035,0.1660538,0.8680903,-0.4555531,0.08913071
1.848223686,0.1660698,0.8682058,-0.4553351,0.08909132
1.853232384,0.1661269,0.8683088,-0.4551276,0.08904044
1.858240604,0.1662083,0.868405,-0.4549275,0.0889725
1.863250256,0.1663131,0.8684946,-0.454736,0.08888131
1.868258476,0.1664172,0.8685786,-0.4545613,0.08875959
1.873267174,0.1665099,0.8686544,-0.454409,0.08862304
1.878276348,0.1665616,0.8687301,-0.4542769,0.0884626
1.883285046,0.1665823,0.8687944,-0.4541823,0.0882767
1.888293743,0.1665537,0.8688636,-0.4541007,0.08806865
1.893302917,0.1664593,0.8689396,-0.4540317,0.08785386
1.898311615,0.1662698,0.8689758,-0.4540723,0.08764458
1.903320312,0.1660103,0.8690278,-0.454112,0.08741523
1.908329487,0.1656918,0.8690902,-0.4541543,0.0871776
1.913338184,0.16535,0.8691543,-0.4542027,0.08693523
1.918346882,0.1650156,0.8692174,-0.4542476,0.0867049
1.923356056,0.1647228,0.8692599,-0.4543145,0.0864846
1.928364754,0.1644497,0.8692995,-0.4543757,0.08628415
1.933373451,0.1642182,0.8693246,-0.4544475,0.0860948
1.938382626,0.1639922,0.8693481,-0.4545151,0.08593062
1.943391323,0.1637671,0.8693699,-0.4545843,0.08577361
1.948400021,0.1635371,0.8694767,-0.4544959,0.08559737
1.953412533,0.1632925,0.8695796,-0.4544199,0.08542469
1.958417892,0.1630453,0.8696724,-0.4543594,0.08527229
1.963426590,0.1628263,0.8697483,-0.4543148,0.0851552
1.968434811,0.1626343,0.869805,-0.4542944,0.08505023
1.973444462,0.162418,0.8698712,-0.4542783,0.08487193
1.978452682,0.1621404,0.8699513,-0.4542715,0.08461874
1.983461380,0.1618103,0.8700439,-0.4542629,0.08434334
1.988466740,0.1614747,0.8701244,-0.4542733,0.08409993
1.993475437,0.1611824,0.8701668,-0.4543305,0.0839127
1.998484135,0.1609629,0.870173,-0.4544219,0.08377492
2.003493309,0.1608254,0.8701631,-0.4545035,0.08369934
2.008502007,0.1607616,0.8701437,-0.4545646,0.08369178
2.013510704,0.1607628,0.8701203,-0.4545992,0.08374362
2.018519878,0.1608143,0.8701059,-0.4545843,0.08387527
2.023528576,0.1608893,0.8701195,-0.4545049,0.08402239
2.028539181,0.1609676,0.8701442,-0.454402,0.08417132
2.033546448,0.1609995,0.870198,-0.4542625,0.08430845
2.038555145,0.1610135,0.8702575,-0.4541163,0.08445384
2.043563366,0.1610019,0.8703299,-0.453954,0.08460316
2.048573017,0.1609871,0.8703936,-0.4538097,0.08474979
2.053581238,0.1609645,0.8704566,-0.4536751,0.08486667
2.058589935,0.1609215,0.8705317,-0.4535289,0.08495957
2.063599110,0.1608423,0.8706035,-0.4534056,0.08503166
2.068607807,0.1607596,0.8706582,-0.4533192,0.08508767
2.073616505,0.1606618,0.8707035,-0.453259,0.08513113
2.078625679,0.160545,0.8707488,-0.453209,0.08515448
2.083634377,0.1603963,0.870784,-0.4531931,0.08515859
2.088643074,0.1602182,0.870822,-0.4531845,0.08515024
2.093652248,0.1600145,0.8708578,-0.4531896,0.08514148
2.098660946,0.1598056,0.8708864,-0.453209,0.08513705
2.103671074,0.159602,0.870905,-0.4532446,0.08514001
2.108678818,0.1594311,0.8709139,-0.4532833,0.08516186
2.113687515,0.1592976,0.8709128,-0.4533247,0.0852017
2.118696213,0.1592207,0.8709006,-0.4533617,0.08527321
2.123705387,0.1592017,0.8708747,-0.4533963,0.08538989
2.128714085,0.1592582,0.8708469,-0.4534016,0.08554114
2.133723736,0.1593557,0.8708212,-0.4533841,0.08571285
2.138731957,0.1595054,0.8707932,-0.4533487,0.08590662
2.143740654,0.1596729,0.8707703,-0.4532932,0.08611894
2.148749352,0.1598659,0.8707419,-0.4532352,0.08635396
2.153758526,0.1600811,0.8707036,-0.4531879,0.08658886
2.158767223,0.1603268,0.8706579,-0.4531445,0.08682183
2.163775444,0.1605757,0.8706064,-0.4531119,0.08704656
2.168785095,0.1608169,0.870548,-0.4531018,0.08723827
2.173793316,0.1610385,0.8704888,-0.4531022,0.08741953
2.178802013,0.161217,0.8704296,-0.4531259,0.08755539
2.183811665,0.1613358,0.8703841,-0.4531483,0.08767364
2.188816071,0.1613999,0.8703489,-0.4531754,0.08776577
2.193824768,0.1614072,0.8703262,-0.4532042,0.08782687
2.198833942,0.1613641,0.8703191,-0.453227,0.0878588
2.203842640,0.1612971,0.870321,-0.4532434,0.08787783
2.208851337,0.1612087,0.8703278,-0.4532632,0.08787172
2.213860512,0.1611332,0.8703241,-0.4532992,0.08786128
2.218869209,0.1610893,0.870318,-0.4533263,0.08786223
2.223877907,0.1611161,0.8702853,-0.4533766,0.08787747
2.228887081,0.1612301,0.8702358,-0.4534188,0.08794019
2.233895779,0.1614467,0.8701614,-0.4534644,0.08804505
2.238903999,0.1617768,0.870073,-0.4534837,0.08821336
2.243913651,0.1622097,0.8699573,-0.4535055,0.0884464
2.248921871,0.1627336,0.8698279,-0.4535099,0.08873478
2.253930569,0.1632975,0.8697121,-0.4534636,0.08906829
2.258940220,0.1638553,0.8696276,-0.4533547,0.08942392
2.263948441,0.1643755,0.8695681,-0.4532118,0.08976986
2.268957138,0.1648261,0.869539,-0.453039,0.09009806
