Time (s),W,X,Y,Z
0.323143005,-0.2091059,0.2150055,-0.8056484,-0.5075486
0.328152656,-0.20902,0.2149701,-0.8057182,-0.5074882
0.333162784,-0.2089328,0.2149407,-0.8057854,-0.50743
0.338172912,-0.2088406,0.2148897,-0.8058544,-0.5073799
0.343183517,-0.2087574,0.2148599,-0.805919,-0.5073241
0.348193168,-0.2086684,0.2148268,-0.8059812,-0.5072759
0.353207111,-0.20857,0.2147762,-0.806051,-0.5072272
0.358212948,-0.2084849,0.2147514,-0.8061261,-0.5071532
0.363223076,-0.2084059,0.2147458,-0.8062102,-0.5070543
0.368237972,-0.2083368,0.2147644,-0.8062926,-0.5069437
0.373243809,-0.2082899,0.2147965,-0.8063791,-0.506812
0.378253460,-0.2082253,0.214825,-0.8064749,-0.5066738
0.383263588,-0.2081668,0.2148694,-0.8065681,-0.5065307
0.388273716,-0.2081087,0.2149229,-0.8066666,-0.5063751
0.393284321,-0.2080464,0.2149666,-0.8067706,-0.5062164
0.398293972,-0.2079962,0.215024,-0.8068702,-0.5060537
0.403304100,-0.207959,0.2150971,-0.8069687,-0.5058808
0.408314228,-0.2079236,0.2151854,-0.8070645,-0.5057051
0.413323879,-0.2078849,0.2152808,-0.8071587,-0.5055298
0.418334484,-0.2078816,0.2154407,-0.8072282,-0.5053524
0.423344612,-0.2078937,0.215618,-0.8072942,-0.5051662
0.428354263,-0.2079171,0.2157936,-0.8073596,-0.5049772
0.433364391,-0.2079476,0.2159905,-0.8074226,-0.5047795
0.438374519,-0.2079855,0.216206,-0.8074919,-0.5045606
0.443385124,-0.2080122,0.216409,-0.8075587,-0.5043559
0.448394775,-0.2080276,0.2166055,-0.807628,-0.504154
0.453404903,-0.2080242,0.2167851,-0.8076947,-0.5039714
0.458415031,-0.2080434,0.2169862,-0.8077525,-0.5037842
0.463424682,-0.208056,0.2171752,-0.8078101,-0.5036051
0.468435287,-0.2079786,0.217219,-0.8079087,-0.5034602
0.473447800,-0.2079039,0.2172655,-0.8080104,-0.5033078
0.478455067,-0.2078398,0.2173096,-0.8081076,-0.503159
0.483465195,-0.2077567,0.2173357,-0.808198,-0.5030369
0.488475323,-0.2076581,0.2173471,-0.8082809,-0.5029394
0.493485927,-0.2075869,0.2173605,-0.808355,-0.5028439
0.498495579,-0.2075263,0.2173758,-0.8084148,-0.5027663
0.503501892,-0.2074747,0.2173867,-0.8084731,-0.5026891
0.508511543,-0.2074327,0.217404,-0.8085321,-0.5026041
0.513522148,-0.2073821,0.217413,-0.8085925,-0.5025237
0.518532276,-0.2073491,0.2174539,-0.8086449,-0.5024353
0.523541927,-0.2073165,0.2174987,-0.8087028,-0.5023361
0.528552055,-0.2072581,0.2175133,-0.8087616,-0.5022596
0.533562183,-0.2071984,0.2175029,-0.8088212,-0.5021926
0.538572788,-0.2071428,0.2175086,-0.8088745,-0.5021269
0.543582439,-0.2070993,0.2175192,-0.8089256,-0.502058
0.548592567,-0.2070825,0.2175568,-0.808972,-0.5019742
0.553602695,-0.2070372,0.2175722,-0.8090231,-0.5019035
0.558612347,-0.2070102,0.2175994,-0.809073,-0.5018226
0.563623905,-0.2069835,0.2176168,-0.8091221,-0.5017466
0.568633079,-0.2069729,0.217665,-0.8091695,-0.5016539
0.573643207,-0.2069486,0.2176909,-0.8092194,-0.5015723
0.578652859,-0.2069312,0.217723,-0.8092716,-0.5014812
0.583662987,-0.2068916,0.2177269,-0.8093231,-0.5014127
0.588673592,-0.2068386,0.2176999,-0.8093748,-0.5013629
0.593683243,-0.2067875,0.217673,-0.809416,-0.5013292
0.598693371,-0.2067296,0.2176367,-0.8094505,-0.501313
0.603703499,-0.2066808,0.2175962,-0.8094763,-0.5013091
0.608717441,-0.206627,0.2175647,-0.809492,-0.5013194
0.613723755,-0.2066128,0.2175884,-0.8095032,-0.5012971
0.618733883,-0.206548,0.2175461,-0.8095346,-0.5012915
0.623744011,-0.2064831,0.2175081,-0.8095674,-0.5012818
0.628753662,-0.2064416,0.2175126,-0.8096054,-0.5012355
0.633763790,-0.206403,0.2175358,-0.8096499,-0.5011693
0.638774395,-0.206366,0.2175758,-0.8097004,-0.5010855
0.643784046,-0.2063106,0.2175973,-0.8097637,-0.5009969
0.648794174,-0.2062559,0.217613,-0.8098339,-0.5008989
0.653804302,-0.206181,0.2176017,-0.8099045,-0.5008207
0.658813953,-0.2060784,0.2175943,-0.8099802,-0.5007437
0.663824558,-0.2060236,0.2177,-0.8100609,-0.5005896
0.668836117,-0.2060324,0.2179867,-0.8101382,-0.5003361
0.673844814,-0.2060647,0.218345,-0.8102371,-0.5000064
0.678854465,-0.2060879,0.2186572,-0.8103433,-0.499688
0.683864593,-0.2060934,0.2189241,-0.8104364,-0.499418
0.688875198,-0.2060646,0.2190961,-0.8104999,-0.4992512
0.693884849,-0.2060501,0.2192274,-0.8105195,-0.4991679
0.698894977,-0.2060534,0.2193614,-0.8104984,-0.499142
0.703900814,-0.2060484,0.2195301,-0.8104696,-0.4991167
0.708911419,-0.2060434,0.2197583,-0.8104562,-0.4990399
0.713924885,-0.2060364,0.2200062,-0.8104891,-0.49888
0.718931675,-0.2060317,0.2202454,-0.8105704,-0.4986443
0.723941326,-0.2060586,0.2205069,-0.8106752,-0.4983473
0.728953361,-0.2060613,0.220706,-0.8107961,-0.4980614
0.733962059,-0.2060289,0.2208273,-0.8109144,-0.4978282
0.738971710,-0.2059713,0.2209021,-0.8110187,-0.4976488
0.743983269,-0.2059072,0.2209394,-0.8111029,-0.4975216
0.748991966,-0.2058295,0.2209863,-0.8111765,-0.4974129
0.754001617,-0.2057599,0.2210926,-0.811247,-0.4972797
0.759012222,-0.2057291,0.2213141,-0.8113335,-0.4970524
0.764022350,-0.2056604,0.2215528,-0.8114607,-0.496767
0.769032478,-0.2055856,0.2218225,-0.8116232,-0.4964121
0.774042129,-0.2054795,0.2220644,-0.8117998,-0.4960588
0.779052257,-0.2053855,0.2223173,-0.8119741,-0.4956991
0.784062862,-0.2052854,0.2225447,-0.812125,-0.4953912
0.789072990,-0.2052043,0.2227715,-0.8122481,-0.4951209
0.794082642,-0.205131,0.2229928,-0.8123368,-0.4949062
0.799092770,-0.2050582,0.2231871,-0.8124031,-0.4947398
0.804103374,-0.2050112,0.2234087,-0.8124517,-0.4945795
0.809113026,-0.2049701,0.2236181,-0.8124911,-0.4944371
0.814123154,-0.2049642,0.223866,-0.8125306,-0.4942624
0.819133282,-0.2049371,0.2240974,-0.8125734,-0.4940984
0.824142933,-0.2049264,0.2243453,-0.8126233,-0.4939084
0.829153061,-0.2048941,0.22458,-0.812675,-0.4937302
0.834163666,-0.2048635,0.2248167,-0.8127288,-0.4935463
0.839173794,-0.2048361,0.2250383,-0.8127797,-0.4933728
0.844183445,-0.204825,0.225271,-0.8128269,-0.4931934
0.849193573,-0.2048323,0.2255248,-0.8128696,-0.493004
0.854203224,-0.2048424,0.2257736,-0.812913,-0.4928146
0.859213829,-0.2048388,0.2260037,-0.8129539,-0.4926431
0.864223957,-0.2048565,0.226263,-0.8129938,-0.4924508
0.869234085,-0.2048894,0.2265355,-0.813034,-0.4922454
0.874243736,-0.2049007,0.2267872,-0.8130766,-0.4920543
0.879253864,-0.2049423,0.2270585,-0.8131185,-0.4918426
0.884264469,-0.2049734,0.2273303,-0.8131603,-0.491635
0.889274597,-0.205014,0.2275905,-0.8132018,-0.491429
0.894284248,-0.2050396,0.2278321,-0.8132393,-0.4912443
0.899294376,-0.2050767,0.2280846,-0.8132646,-0.4910694
0.904300690,-0.2051398,0.2283419,-0.813279,-0.4908998
0.909310818,-0.2052082,0.2285904,-0.8132776,-0.4907577
0.914320946,-0.2052797,0.2288252,-0.8132805,-0.4906136
0.919330597,-0.2053119,0.2290034,-0.8132826,-0.4905135
0.924340725,-0.2053572,0.2291699,-0.8132781,-0.4904245
0.929351330,-0.205428,0.2293693,-0.8132692,-0.4903161
0.934361458,-0.2054899,0.2295413,-0.8132535,-0.4902357
0.939375401,-0.2055533,0.2297167,-0.8132418,-0.4901465
0.944381237,-0.2056294,0.2298877,-0.8132181,-0.4900737
0.949390888,-0.205703,0.2300425,-0.8131941,-0.4900101
0.954401970,-0.2057902,0.2301957,-0.813163,-0.4899531
0.959411621,-0.2058671,0.2303063,-0.8131264,-0.4899294
0.964421749,-0.2059778,0.2304522,-0.8130653,-0.4899157
0.969431400,-0.2061564,0.2306698,-0.812973,-0.4898914
0.974441528,-0.2063244,0.2308952,-0.8128695,-0.4898864
0.979452133,-0.2065245,0.2311587,-0.8127648,-0.4898514
0.984462261,-0.2067527,0.231503,-0.8126647,-0.4897586
0.989471912,-0.2069739,0.2318825,-0.812589,-0.4896112
0.994482040,-0.2071422,0.2321945,-0.8125245,-0.4894993
0.999492168,-0.2073001,0.2324709,-0.8124594,-0.4894091
1.004502773,-0.2074607,0.2327469,-0.812393,-0.4893202
1.009512424,-0.207632,0.2330297,-0.8123183,-0.489237
1.014522552,-0.2077878,0.2333113,-0.8122628,-0.4891286
1.019532203,-0.2079205,0.2336074,-0.8122175,-0.4890062
1.024542331,-0.2080391,0.2339316,-0.8121865,-0.4888522
1.029552936,-0.208143,0.2342755,-0.81217,-0.4886708
1.034563064,-0.2082271,0.2346278,-0.812169,-0.4884676
1.039572716,-0.2082809,0.2349287,-0.8121589,-0.4883167
1.044582844,-0.20831,0.2351875,-0.8121338,-0.4882215
1.049592972,-0.2083521,0.2354494,-0.8120836,-0.4881609
1.054603576,-0.2083838,0.2356978,-0.8120163,-0.4881391
1.059613228,-0.2084017,0.2359402,-0.8119411,-0.4881397
1.064623356,-0.2083956,0.236125,-0.8118711,-0.4881694
1.069633007,-0.2083777,0.2362957,-0.8118026,-0.4882081
1.074643612,-0.2083404,0.2364494,-0.8117443,-0.4882466
1.079653740,-0.2083073,0.2366158,-0.8117001,-0.4882536
1.084663868,-0.2082439,0.2367707,-0.8116794,-0.4882401
1.089673519,-0.2081762,0.236931,-0.811676,-0.4881967
1.094683647,-0.2080948,0.237079,-0.8116942,-0.4881295
1.099694252,-0.2080174,0.2372361,-0.8117215,-0.4880408
1.104704380,-0.2079191,0.2373742,-0.8117634,-0.4879456
1.109710216,-0.2078243,0.2375033,-0.811815,-0.4878375
1.114719868,-0.2077283,0.237646,-0.811868,-0.4877207
1.119729996,-0.2076228,0.2377799,-0.8119298,-0.4875973
1.124740600,-0.2075,0.2379068,-0.8119979,-0.4874744
1.129750728,-0.2073667,0.238014,-0.8120787,-0.487344
1.134764671,-0.2072299,0.2381153,-0.8121675,-0.4872049
1.139770508,-0.2070828,0.2381988,-0.8122605,-0.4870714
1.144780636,-0.2069405,0.2382842,-0.8123652,-0.4869156
1.149791240,-0.206792,0.2383427,-0.8124652,-0.486783
1.154800892,-0.2066404,0.2383836,-0.8125588,-0.4866713
1.159811020,-0.2064969,0.2384055,-0.8126415,-0.4865835
1.164821148,-0.2063564,0.2384138,-0.8127196,-0.4865086
1.169830799,-0.2062205,0.2383916,-0.8127791,-0.4864774
1.174841404,-0.2060938,0.2383633,-0.8128325,-0.486456
1.179851532,-0.2059724,0.238325,-0.8128819,-0.4864434
1.184861183,-0.205872,0.2382916,-0.8129292,-0.4864235
1.189871311,-0.2057739,0.2382596,-0.812986,-0.4863855
1.194881439,-0.2056734,0.2382182,-0.8130496,-0.4863422
1.199892044,-0.2055733,0.2381822,-0.8131204,-0.4862837
1.204901695,-0.2054836,0.2381486,-0.8131878,-0.4862252
1.209911823,-0.2054034,0.2381217,-0.8132545,-0.4861607
1.214921951,-0.2052837,0.2380274,-0.8133309,-0.4861296
1.219932556,-0.2051814,0.2379449,-0.8133993,-0.4860989
1.224942207,-0.2050889,0.237837,-0.8134557,-0.4860963
1.229952335,-0.2050094,0.2377287,-0.8134972,-0.4861132
1.234961986,-0.2049377,0.2376119,-0.81353,-0.4861458
1.239972114,-0.2048606,0.2374559,-0.813556,-0.486211
1.244982719,-0.2047988,0.2373118,-0.81359,-0.4862506
1.249992847,-0.2047333,0.2371547,-0.8136361,-0.4862775
1.255002498,-0.2046578,0.2369766,-0.8136934,-0.4863003
1.260012626,-0.2045816,0.2367646,-0.8137617,-0.4863213
1.265022754,-0.2045352,0.2365893,-0.8138193,-0.4863297
1.270033359,-0.2045202,0.2364234,-0.8138733,-0.4863263
1.275043011,-0.2045196,0.2362404,-0.8139185,-0.4863398
1.280053139,-0.2045644,0.2360824,-0.8139543,-0.4863379
1.285062790,-0.2046256,0.235907,-0.8139827,-0.4863499
1.290072918,-0.2047271,0.2357507,-0.8140036,-0.4863479
1.295083523,-0.2048505,0.2355997,-0.8140109,-0.4863569
1.300093651,-0.2049719,0.235433,-0.814007,-0.486393
1.305103302,-0.2051141,0.2352678,-0.8139967,-0.4864301
1.310109615,-0.2052452,0.2350718,-0.8139844,-0.4864904
1.315119266,-0.2054135,0.2349208,-0.8139659,-0.4865232
1.320129871,-0.205575,0.2347822,-0.8139568,-0.4865372
1.325139999,-0.2057276,0.2346526,-0.8139634,-0.4865242
1.330149650,-0.2058869,0.2345519,-0.8139939,-0.4864543
1.335159778,-0.2060457,0.2344702,-0.8140404,-0.4863486
1.340169906,-0.2062364,0.2344345,-0.8141017,-0.4861824
1.345180511,-0.2064386,0.2344162,-0.8141639,-0.4860011
1.347684860,-0.2065376,0.2343801,-0.8141927,-0.485928
1.352694988,-0.2067906,0.23436,-0.8142328,-0.4857631
1.357705593,-0.2070756,0.2343236,-0.8142381,-0.4856504
1.362715721,-0.2073937,0.234257,-0.8142043,-0.4856034
1.367725372,-0.2077596,0.2341807,-0.8141227,-0.4856205
1.372735500,-0.2081937,0.234126,-0.8139901,-0.4856834
1.377745628,-0.2086839,0.2340776,-0.8138202,-0.4857807
1.382756233,-0.2092139,0.2340451,-0.8136277,-0.485891
1.387765884,-0.2098027,0.2340866,-0.8134263,-0.4859545
1.392776012,-0.2104344,0.2341613,-0.8132274,-0.4859783
1.397789001,-0.2111268,0.2343124,-0.8130297,-0.4859358
1.402795791,-0.2118419,0.2344871,-0.8128375,-0.4858618
1.407806396,-0.2126152,0.2347056,-0.8126338,-0.4857592
1.412816524,-0.2134785,0.2350264,-0.8123886,-0.4856356
1.417826176,-0.2143954,0.2353842,-0.812121,-0.4855061
1.422836304,-0.2153715,0.2357832,-0.8118282,-0.4853701
1.427846908,-0.2163727,0.236189,-0.8115131,-0.4852544
1.432857036,-0.2174052,0.2366235,-0.8111898,-0.4851218
1.437866688,-0.2184736,0.237104,-0.8108559,-0.4849654
1.442878246,-0.2195152,0.2375844,-0.8105358,-0.4847949
1.447886467,-0.2205681,0.2380834,-0.8102305,-0.4845826
1.452897072,-0.2216244,0.2386086,-0.8099414,-0.4843254
1.457907200,-0.2226551,0.2391396,-0.8096733,-0.484039
1.462917328,-0.2236235,0.2395805,-0.8094334,-0.4837757
1.467926979,-0.2245856,0.2400113,-0.8091913,-0.4835215
1.472937107,-0.2255408,0.2404315,-0.8089283,-0.4833082
1.477947712,-0.2264921,0.2408302,-0.808644,-0.4831404
1.482957840,-0.2274465,0.2412258,-0.8083336,-0.4830141
1.487967491,-0.2283932,0.2415943,-0.8080032,-0.482936
1.492977619,-0.2293632,0.2420042,-0.8076428,-0.4828741
1.497987270,-0.2303229,0.2423876,-0.807264,-0.4828584
1.502998352,-0.2312555,0.2427416,-0.8068723,-0.4828895
1.508004188,-0.232208,0.2431249,-0.8064571,-0.4829331
1.513013840,-0.2331844,0.2435524,-0.8060274,-0.4829647
1.518023968,-0.2341263,0.243944,-0.8055881,-0.4830442
1.523034096,-0.2350132,0.2442833,-0.805145,-0.483181
1.528044701,-0.2359266,0.2446899,-0.8046926,-0.4832837
1.533054352,-0.2367633,0.2450467,-0.8042486,-0.4834328
1.538064480,-0.2376134,0.2454799,-0.8037984,-0.4835446
1.543074608,-0.2383804,0.2458683,-0.8033638,-0.483692
1.548085213,-0.2390834,0.2462295,-0.8029397,-0.4838654
1.553094864,-0.2397599,0.2466344,-0.8025203,-0.4840201
1.558104992,-0.2403802,0.2470341,-0.8021199,-0.4841724
1.563114643,-0.2410275,0.2475535,-0.8017144,-0.484257
1.568124771,-0.241594,0.2480618,-0.8013417,-0.4843314
1.573135376,-0.2421286,0.2485962,-0.8009875,-0.4843762
1.578145504,-0.2425776,0.249088,-0.8006629,-0.4844358
1.583155155,-0.2430179,0.2496298,-0.80035,-0.4844531
1.588165283,-0.2433876,0.2501745,-0.8000656,-0.4844564
1.593175411,-0.2437232,0.2507295,-0.7997962,-0.4844455
1.598186016,-0.2440286,0.2513264,-0.7995393,-0.4844067
1.603195667,-0.2442628,0.2518716,-0.799307,-0.4843887
1.608205795,-0.2444448,0.2524231,-0.7990769,-0.4843895
1.613215446,-0.2446043,0.2530069,-0.7988411,-0.4843933
1.618225574,-0.2447274,0.2536262,-0.7986169,-0.484377
1.623236179,-0.24479,0.2542405,-0.7984084,-0.4843671
1.628246307,-0.2447991,0.2548769,-0.798224,-0.4843318
1.633255958,-0.2447495,0.2555507,-0.7980759,-0.4842459
1.638269901,-0.244641,0.2562635,-0.7979726,-0.4840943
1.643276215,-0.2444567,0.2570027,-0.7979205,-0.4838813
1.648286819,-0.2442188,0.2577961,-0.7979168,-0.4835854
1.653296471,-0.2439169,0.2586216,-0.7979616,-0.4832229
1.658306599,-0.2435723,0.2594793,-0.7980442,-0.4828003
1.663316250,-0.2432002,0.2603501,-0.7981446,-0.4823529
1.668326378,-0.2428038,0.2612234,-0.7982355,-0.4819297
1.673336983,-0.2424055,0.2621133,-0.7983166,-0.4815128
1.678347111,-0.2420011,0.2629969,-0.7983739,-0.4811391
1.683356762,-0.2415823,0.2638202,-0.7984076,-0.480843
1.688366890,-0.2411467,0.2646196,-0.7984212,-0.4805997
1.693377018,-0.2406669,0.2653965,-0.798426,-0.4804038
1.698387623,-0.2401743,0.2662322,-0.798432,-0.4801779
1.703397274,-0.2396611,0.2671177,-0.7984598,-0.4798963
1.708403110,-0.2391007,0.2680059,-0.7985311,-0.4795616
1.713413238,-0.2384976,0.2688258,-0.7986393,-0.479223
1.718423843,-0.2378528,0.2695625,-0.7987593,-0.4789295
1.723433971,-0.2371763,0.2701991,-0.7988707,-0.4787204
1.728443623,-0.2364847,0.2707845,-0.7989485,-0.478602
1.733453751,-0.2358045,0.2713688,-0.79899,-0.4785374
1.738463879,-0.235138,0.2719707,-0.7990056,-0.4784976
1.743474483,-0.2344885,0.2725782,-0.7990028,-0.4784752
1.748484135,-0.2338428,0.2731553,-0.7989866,-0.4784893
1.753494263,-0.2332203,0.2736614,-0.7989597,-0.4785487
1.758504391,-0.2326157,0.274078,-0.7989112,-0.4786856
1.763514042,-0.2320433,0.2744135,-0.7988236,-0.4789173
1.768524647,-0.2314998,0.2746786,-0.7986934,-0.4792453
1.773538589,-0.2309938,0.2748855,-0.798511,-0.4796745
1.778544426,-0.2305385,0.2750358,-0.7982899,-0.4801753
1.783554554,-0.2301244,0.2751858,-0.7980352,-0.480711
1.788565159,-0.2297691,0.2753726,-0.7977608,-0.4812291
1.793575287,-0.2294406,0.2755891,-0.797484,-0.4817203
1.798584938,-0.2291334,0.2758252,-0.7972206,-0.4821676
1.803597927,-0.228848,0.2760619,-0.7969544,-0.4826074
1.808605194,-0.2285687,0.2762589,-0.7967027,-0.4830422
1.813614845,-0.2282867,0.2764426,-0.7964591,-0.483472
1.818625450,-0.2280053,0.2765968,-0.7962213,-0.4839084
1.823635578,-0.2277159,0.2767369,-0.7959863,-0.4843508
1.828645229,-0.2274352,0.2768736,-0.7957642,-0.4847693
1.833655357,-0.2271498,0.2770374,-0.7955645,-0.4851371
1.838665485,-0.2268634,0.2772612,-0.7953994,-0.4854141
1.843676090,-0.2265482,0.2774999,-0.7952805,-0.4856196
1.848685741,-0.2262175,0.2777941,-0.7952123,-0.4857172
1.853695869,-0.2258707,0.2781541,-0.7952036,-0.4856868
1.858705997,-0.225518,0.2785714,-0.7952322,-0.4855645
1.863715649,-0.2251544,0.2790281,-0.7952771,-0.4853976
1.868726253,-0.2247853,0.2795107,-0.795336,-0.4851946
1.873736382,-0.2244429,0.2800178,-0.795385,-0.4849801
1.878746033,-0.2241125,0.2805405,-0.7954071,-0.4847947
1.883756161,-0.2238284,0.2810957,-0.7953981,-0.4846191
1.888766766,-0.2235548,0.2816276,-0.7953587,-0.4845011
1.893776894,-0.2232956,0.282181,-0.7953072,-0.4843831
1.898786545,-0.2230502,0.2827657,-0.7952566,-0.4842383
1.903796673,-0.2227974,0.2833797,-0.7952328,-0.484035
1.908802509,-0.2225562,0.2840531,-0.7952448,-0.4837313
1.913813114,-0.2222764,0.2847279,-0.7952995,-0.483373
1.918823242,-0.2219812,0.2854228,-0.7953832,-0.4829611
1.923833370,-0.2216683,0.286132,-0.7954983,-0.4824955
1.928843021,-0.2213666,0.2868754,-0.7956244,-0.481984
1.933853149,-0.221072,0.2876171,-0.79575,-0.4814698
1.938863754,-0.220786,0.2883642,-0.795849,-0.4809905
1.943873405,-0.2205288,0.2891237,-0.7959219,-0.4805317
1.948883533,-0.220323,0.2899138,-0.7959641,-0.4800799
1.953893661,-0.2201393,0.2907243,-0.7959733,-0.4796586
1.958903313,-0.2199427,0.2914776,-0.795983,-0.4792753
1.963913918,-0.2197522,0.2922256,-0.7959777,-0.4789158
1.968924046,-0.2195787,0.2929919,-0.795954,-0.4785664
1.973934174,-0.2194297,0.2937998,-0.7959186,-0.4781983
1.978943825,-0.2192989,0.2946343,-0.7958713,-0.4778233
1.983958721,-0.2192014,0.2955038,-0.7958115,-0.4774307
1.988964558,-0.2191148,0.2964053,-0.795743,-0.4770256
1.993974209,-0.2190585,0.2973402,-0.7956592,-0.4766092
1.998984337,-0.2190328,0.2982938,-0.7955564,-0.4761966
2.003994465,-0.2190412,0.2992645,-0.7954158,-0.4758184
2.009004116,-0.2190752,0.3002209,-0.7952496,-0.4754778
2.014014721,-0.2191787,0.3012185,-0.795028,-0.4751697
2.019024849,-0.2193778,0.302295,-0.7947369,-0.4748812
2.024034977,-0.2196955,0.303484,-0.7943812,-0.4745709
2.029044628,-0.2200465,0.3046904,-0.7939953,-0.4742811
2.034055233,-0.2204068,0.3058188,-0.7935969,-0.4740542
2.039065361,-0.2207784,0.3068998,-0.7931858,-0.4738707
2.044075012,-0.2212296,0.3080735,-0.7927551,-0.4736192
2.049085140,-0.2217173,0.3093366,-0.7923326,-0.4732748
2.054095268,-0.2222321,0.3107142,-0.7919304,-0.4728039
2.059105873,-0.2227967,0.3122902,-0.7915348,-0.4721617
2.064115524,-0.2233613,0.3140042,-0.7911656,-0.4713762
2.069125652,-0.2239118,0.315819,-0.7908323,-0.4704612
2.074135780,-0.224464,0.3177242,-0.7905099,-0.4694561
2.079145431,-0.2249962,0.3196676,-0.7901929,-0.4684146
2.084156036,-0.2255103,0.3216414,-0.789862,-0.4673732
2.089166164,-0.2260438,0.3236744,-0.7895042,-0.4663152
2.094176292,-0.2265884,0.3257728,-0.7891176,-0.4652428
2.099185943,-0.2271487,0.3279533,-0.7887098,-0.4641279
2.104196071,-0.2277257,0.330262,-0.7882836,-0.4629305
2.109202385,-0.2282836,0.3326687,-0.7878559,-0.4616589
2.114212513,-0.2288459,0.3352274,-0.7874113,-0.4602862
2.119222641,-0.2294378,0.3379597,-0.7869435,-0.4587909
2.124232292,-0.2300583,0.3408978,-0.7864645,-0.4571249
2.129242420,-0.2307374,0.3441395,-0.7859816,-0.4551801
2.134256363,-0.2314464,0.3477139,-0.7855379,-0.4528637
2.139263153,-0.232129,0.3516561,-0.785207,-0.4500352
